Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
581,-0.991229,0.144774,0.225918,-1.005891,0.004417,0.109623,1.281649,3.925264,3.547668
582,-0.995866,0.147207,0.236246,-1.029181,0.024494,0.120867,1.344681,4.428923,4.177094
583,-0.995866,0.147207,0.236246,-0.991435,0.004417,0.112032,1.344681,3.421754,4.806519
584,-0.986592,0.154506,0.2285,-1.042834,0.022887,0.119261,0.904053,2.855361,3.988296
585,-0.981954,0.14964,0.243992,-1.024363,-0.011645,0.103199,1.533478,4.428923,4.239976
586,-0.977317,0.14964,0.200099,-1.048456,0.019676,0.108821,1.218766,3.421754,4.239976
587,-0.984273,0.14964,0.21559,-1.030788,0.005219,0.108017,1.407564,3.232956,4.177094
588,-0.986592,0.156939,0.202681,-1.021953,0.010039,0.117654,1.029968,3.232956,5.058348
589,-0.986592,0.156939,0.202681,-1.013922,0.005219,0.113639,0.966936,2.666414,4.428923
590,-0.981954,0.152073,0.202681,-1.049258,0.018872,0.12167,1.281649,3.358871,4.239976
591,-0.98891,0.156939,0.220755,-1.046047,0.017267,0.113639,1.533478,3.862381,4.177094
592,-0.979636,0.144774,0.220755,-1.032394,0.010841,0.114443,1.092851,3.736466,4.051179
593,-0.984273,0.14964,0.246574,-1.011513,0.004417,0.118458,0.274628,2.729446,4.617721
594,-0.981954,0.156939,0.207845,-1.050865,-0.006827,0.11123,-3.124326,2.288818,4.303008
595,-0.977317,0.142341,0.243992,-1.013119,-0.005221,0.113639,-6.460399,4.491806,5.121231
596,-0.977317,0.142341,0.243992,-1.084595,0.026101,0.09035,-5.830974,2.477616,2.603531
597,-0.977317,0.152073,0.21559,-1.028379,0.030918,0.139338,-5.893856,3.421754,3.547668
598,-0.979636,0.147207,0.236246,-1.054078,0.071075,0.108821,-8.663386,6.380081,-0.480711
599,-0.979636,0.147207,0.210427,-1.037212,0.042967,0.079106,-12.251139,4.303008,4.051179
600,-0.970361,0.147207,0.202681,-1.045243,-0.005221,0.110427,-18.797218,-1.487881,3.547668
601,-0.97268,0.147207,0.220755,-1.005891,0.005219,0.120867,-18.797218,3.988296,5.373061
602,-0.97268,0.147207,0.220755,-1.056487,0.006826,0.116049,-20.119101,3.673583,3.799498
603,-0.968042,0.142341,0.220755,-1.032394,0.013252,0.127292,-17.349571,3.799498,3.862381
604,-0.981954,0.137474,0.205263,-1.038819,0.001204,0.113639,-15.77601,1.407564,2.288818
605,-0.970361,0.135041,0.17428,-1.009906,0.035738,0.120867,-13.321191,2.540499,3.295839
606,-0.97268,0.130175,0.213009,-1.038016,0.019676,0.114443,-9.040981,5.247146,4.239976
607,-0.974998,0.139907,0.220755,-1.072549,-0.003614,0.116049,-8.537472,3.484786,4.177094
608,-0.970361,0.130175,0.233664,-1.039621,-0.00763,0.112032,-10.551661,1.911074,3.107041
609,-0.970361,0.130175,0.233664,-1.014726,0.04136,0.115245,-6.523281,4.051179,4.114211
610,-0.979636,0.125308,0.207845,-1.029181,0.00281,0.119261,-8.474588,4.428923,4.491806
611,-0.977317,0.137474,0.207845,-1.041228,0.010841,0.108821,-6.900877,2.288818,4.428923
612,-0.979636,0.130175,0.220755,-1.05488,0.015661,0.116049,-2.432019,4.177094,3.673583
613,-0.977317,0.130175,0.218172,-1.042032,-0.010039,0.092759,-4.320293,3.547668,3.484786
614,-0.977317,0.130175,0.213009,-1.025166,0.019676,0.097577,-7.089824,3.610551,4.051179
615,-0.981954,0.122875,0.218172,-1.02115,0.022887,0.108821,-7.341504,3.484786,3.547668
616,-0.981954,0.122875,0.218172,-1.038016,0.006023,0.109623,-10.174066,4.114211,3.925264
617,-0.977317,0.137474,0.225918,-1.021953,0.014856,0.099183,-9.040981,3.232956,5.624742
618,-0.970361,0.120442,0.205263,-1.029181,0.008432,0.108017,-8.411556,3.358871,4.491806
619,-0.981954,0.122875,0.218172,-1.029984,0.023692,0.099183,-6.460399,2.981126,4.554689
620,-0.97268,0.110709,0.189771,-1.034803,0.006023,0.127292,-7.467419,3.421754,3.799498
621,-0.974998,0.127741,0.225918,-1.050865,0.034934,0.124883,-7.467419,3.547668,3.673583
622,-0.974998,0.127741,0.225918,-1.033999,0.015661,0.123276,-10.111034,3.799498,3.232956
623,-0.977317,0.118009,0.218172,-1.026772,0.017267,0.104805,-14.139414,3.547668,3.232956
624,-0.98891,0.118009,0.223336,-1.03159,-0.003614,0.123276,-14.202446,3.107041,3.799498
625,-0.991229,0.120442,0.194935,-1.044441,0.021283,0.128898,-12.062341,4.051179,4.680604
626,-0.979636,0.115576,0.207845,-1.04685,0.00281,0.092759,-10.362864,3.107041,5.247146
627,-0.984273,0.105843,0.220755,-1.041228,0.012448,0.118458,-14.894754,3.170073,4.428923
628,-0.986592,0.108276,0.207845,-1.000269,-0.017267,0.106412,-22.196175,2.792329,3.736466
629,-0.986592,0.108276,0.207845,-1.040425,0.039754,0.092759,-30.504763,3.044158,3.170073
630,-0.979636,0.09611,0.243992,-1.032394,0.034132,0.087137,-36.73613,2.855361,1.974106
631,-0.991229,0.105843,0.207845,-0.989026,-0.006827,0.099183,-37.428589,2.603531,3.799498
632,-0.979636,0.110709,0.205263,-1.009906,0.017267,0.128096,-32.204239,1.533478,1.344681
633,-0.981954,0.098543,0.18719,-1.02115,0.032525,0.14496,-25.658161,3.925264,3.044158
634,-0.986592,0.098543,0.197517,-1.017135,0.002008,0.113639,-19.426643,3.358871,3.610551
635,-0.986592,0.098543,0.197517,-1.013119,-0.000401,0.115245,-16.908943,2.477616,3.295839
636,-0.984273,0.09611,0.189771,-1.039621,0.028509,0.112032,-17.034859,3.232956,3.547668
637,-0.986592,0.086378,0.200099,-1.033197,0.028509,0.104805,-16.216637,4.428923,1.596361
638,-0.98891,0.098543,0.197517,-1.035606,0.009234,0.117654,-16.594231,5.058348,3.862381
639,-0.991229,0.093677,0.207845,-1.034803,-0.002008,0.108821,-21.62978,3.107041,3.925264
640,-0.991229,0.083944,0.179444,-1.038016,0.017267,0.108017,-20.685493,2.100021,4.239976
641,-0.986592,0.088811,0.16137,-1.038819,0.021283,0.101592,-20.937325,3.799498,4.303008
642,-0.986592,0.088811,0.16137,-1.034803,0.00281,0.10079,-19.237846,3.044158,4.051179
643,-0.977317,0.083944,0.225918,-1.04685,0.014856,0.101592,-20.937325,2.603531,4.428923
644,-0.984273,0.076645,0.197517,-1.029984,0.026903,0.120867,-18.986166,3.107041,1.911074
645,-0.984273,0.088811,0.182025,-1.02115,0.056618,0.105608,-18.86025,3.862381,3.862381
646,-0.981954,0.071779,0.176862,-1.05488,0.004417,0.104805,-21.692663,3.421754,3.610551
647,-0.981954,0.083944,0.179444,-1.038016,-0.002008,0.118458,-23.518055,1.659393,2.918243
648,-0.981954,0.083944,0.179444,-1.028379,0.006023,0.092759,-23.203342,3.484786,4.491806
649,-0.977317,0.069346,0.17428,-1.029181,-0.015661,0.098381,-24.839788,3.107041,1.596361
650,-0.977317,0.059613,0.179444,-1.038819,0.055815,0.092759,-23.958683,2.918243,4.428923
651,-0.979636,0.062046,0.18719,-1.033197,0.022887,0.118458,-28.805285,1.785308,3.673583
652,-0.977317,0.052313,0.192353,-1.029181,0.003614,0.119261,-27.420521,2.225786,3.107041
653,-0.974998,0.057179,0.207845,-1.040425,0.026101,0.10079,-26.224554,2.981126,2.918243
654,-0.977317,0.04988,0.18719,-1.026772,-0.003614,0.145764,-26.098639,3.547668,3.107041
655,-0.977317,0.04988,0.18719,-1.030788,0.026903,0.120065,-27.546436,4.114211,2.729446
656,-0.977317,0.052313,0.192353,-1.024363,-0.011645,0.112836,-26.728064,2.100021,2.351701
657,-0.981954,0.04988,0.17428,-1.006695,0.040556,0.081515,-30.001255,3.925264,3.232956
658,-0.974998,0.047447,0.189771,-1.040425,-0.000401,0.096774,-45.422318,3.484786,1.722276
659,-0.965724,0.04988,0.205263,-1.025968,0.082317,0.099183,-64.557198,4.303008,2.855361
660,-0.977317,0.047447,0.197517,-1.077367,-0.010039,0.161022,-70.914474,0.904053,-1.991391
661,-0.977317,0.040147,0.182025,-1.058896,0.058224,0.12408,-58.514626,0.526309,1.722276
662,-0.977317,0.040147,0.182025,-1.082989,0.000401,0.132914,-56.311638,3.862381,2.666414
663,-0.977317,0.037714,0.156206,-1.025968,0.108821,0.150582,-58.640541,2.981126,3.988296
664,-0.979636,0.018249,0.197517,-1.019544,-0.010843,0.044571,-55.87101,1.722276,5.435944
665,-0.97268,0.013383,0.148461,-1.027575,-0.033329,0.138536,-35.917908,4.303008,4.239976
666,-0.968042,0.020682,0.156206,-0.988222,-0.032527,0.055815,-28.553455,1.344681,1.911074
667,-0.97268,0.015816,0.138133,-1.025968,0.00763,0.131307,-36.23262,3.610551,2.351701
668,-0.97268,0.015816,0.138133,-1.07014,0.071877,0.079106,-28.175861,4.491806,3.107041
669,-0.968042,0.010949,0.16137,-1.046047,-0.013252,0.093561,-27.92403,3.484786,2.540499
670,-0.974998,-0.001216,0.17428,-1.018741,0.002008,0.099183,-21.000355,-0.165999,4.617721
671,-0.974998,0.001216,0.163952,-1.048456,0.017267,0.125685,-22.8256,-1.110137,4.806519
672,-0.97268,0.013383,0.16137,-1.02115,0.071877,0.106412,-25.091618,4.743636,4.303008
673,-0.981954,-0.00365,0.140715,-1.004284,-0.034936,0.097577,-20.685493,6.191283,3.736466
674,-0.974998,-0.008516,0.130387,-1.070942,0.006023,0.151384,-8.411556,4.932433,1.407564
675,-0.974998,-0.008516,0.130387,-1.06532,-0.018874,0.113639,-15.461296,-0.103116,4.680604
676,-0.977317,-0.008516,0.138133,-1.001875,0.050193,0.099183,-10.236949,5.876571,3.925264
677,-0.968042,-0.00365,0.143297,-1.019544,0.010039,0.108017,-9.292811,7.638931,1.659393
678,-0.968042,-0.010949,0.122641,-1.059698,0.009234,0.108821,-12.377053,2.162904,5.373061
679,-0.977317,-0.013382,0.135551,-1.030788,-0.001205,0.099183,-8.663386,0.715256,4.491806
680,-0.977317,-0.023115,0.130387,-1.028379,0.053407,0.09597,-18.04188,3.799498,4.239976
681,-0.977317,-0.023115,0.130387,-1.038819,0.00281,0.08553,-22.8256,4.177094,3.044158
682,-0.970361,-0.018249,0.135551,-0.999466,0.039754,0.095168,-26.539267,1.911074,3.547668
683,-0.981954,-0.025548,0.117477,-1.005891,-0.035738,0.081515,-23.266226,-2.243072,4.491806
684,-0.984273,-0.030414,0.125223,-1.019544,-0.011645,0.128898,-6.145686,3.736466,5.561858
685,-0.977317,-0.032848,0.125223,-1.02115,0.015661,0.12408,-2.809614,5.624742,3.925264
686,-0.974998,-0.040147,0.145879,-1.029181,0.019676,0.108017,-0.606626,5.498976,4.995317
687,-0.97268,-0.025548,0.135551,-1.027575,0.005219,0.104805,-2.117306,2.855361,3.673583
688,-0.97268,-0.025548,0.135551,-1.009104,-0.000401,0.110427,-3.816784,2.918243,3.358871
689,-0.977317,-0.035281,0.143297,-1.025166,0.021283,0.104805,-10.425747,4.743636,4.491806
690,-0.977317,-0.030414,0.122641,-1.04685,-0.002008,0.128096,-16.090721,5.310029,2.540499
691,-0.984273,-0.035281,0.125223,-1.049258,0.031723,0.12408,-23.077429,2.792329,-0.669509
692,-0.98891,-0.030414,0.12006,-1.041228,0.026903,0.118458,-26.539267,1.848191,3.044158
693,-0.986592,-0.035281,0.12006,-1.034803,-0.003614,0.083121,-30.630676,1.533478,3.925264
694,-0.986592,-0.035281,0.12006,-1.053274,0.014054,0.127292,-32.707752,2.414733,1.659393
695,-0.970361,-0.040147,0.122641,-1.018741,-0.042967,0.084728,-25.846958,1.848191,2.100021
696,-0.974998,-0.047447,0.117477,-1.067731,0.050998,0.092759,-30.378847,2.414733,5.687773
697,-0.979636,-0.040147,0.101986,-0.983404,-0.057422,0.079908,-27.168692,2.540499,3.295839
698,-0.974998,-0.045014,0.104568,-1.089415,0.028509,0.147369,-21.252037,4.114211,5.561858
699,-0.97268,-0.027981,0.127805,-1.03641,-0.010039,0.110427,-14.328212,3.107041,3.170073
700,-0.97268,-0.035281,0.117477,-1.025166,0.020479,0.077499,-17.223656,3.736466,2.036989
701,-0.97268,-0.035281,0.117477,-0.988222,0.045376,0.08553,-24.965704,4.617721,1.911074
702,-0.974998,-0.04258,0.114896,-1.051667,-0.002812,0.128898,-40.70163,5.624742,3.610551
703,-0.986592,-0.04988,0.117477,-1.033999,0.024494,0.1297,-48.695354,1.344681,3.170073
704,-0.979636,-0.054746,0.132969,-1.03159,0.010841,0.072682,-62.920597,-1.739562,3.232956
705,-0.986592,-0.052313,0.104568,-1.006695,-0.043769,0.112836,-65.123589,1.911074,1.911074
706,-0.98891,-0.069345,0.099404,-1.042834,0.018872,0.122474,-63.801857,2.100021,1.911074
707,-0.98891,-0.069345,0.099404,-1.039621,0.082317,0.088743,-55.178555,2.666414,1.911074
708,-0.986592,-0.071779,0.086495,-1.058896,-0.042164,0.120065,-48.569592,3.547668,-5.642027
709,-0.970361,-0.081511,0.096822,-1.032394,-0.002812,0.118458,-38.75032,5.561858,3.673583
710,-0.977317,-0.079078,0.091658,-1.050865,0.054209,0.109623,-28.427542,-2.180189,-1.424849
711,-0.979636,-0.083944,0.104568,-1.023559,-0.010843,0.135323,-30.378847,1.470596,5.561858
712,-0.986592,-0.083944,0.12006,-0.990633,0.023692,0.122474,-31.574818,6.694794,5.435944
713,-0.98891,-0.088811,0.076167,-1.040425,-0.010843,0.125685,-31.637699,5.750656,2.729446
714,-0.98891,-0.088811,0.076167,-1.05488,0.032525,0.101592,-34.721939,2.981126,2.918243
715,-0.979636,-0.088811,0.086495,-1.053274,0.015661,0.105608,-41.331055,2.288818,2.792329
716,-0.981954,-0.093677,0.083912,-1.013119,0.018872,0.084728,-45.73703,3.421754,3.170073
717,-0.974998,-0.093677,0.063257,-1.019544,-0.023692,0.115245,-45.485348,3.170073,2.162904
718,-0.974998,-0.093677,0.112314,-1.024363,0.028509,0.114443,-40.386917,1.596361,2.918243
719,-0.970361,-0.100976,0.076167,-1.025968,0.006826,0.135323,-30.378847,0.841171,2.792329
720,-0.968042,-0.100976,0.065839,-1.021953,0.018872,0.141749,-16.153605,2.918243,3.107041
721,-0.968042,-0.100976,0.065839,-1.002679,0.029314,0.125685,-4.446208,4.869551,4.239976
722,-0.981954,-0.098543,0.101986,-1.020348,0.034132,0.083924,-2.180189,4.428923,5.121231
723,-0.981954,-0.093677,0.109732,-1.029181,-0.011645,0.105608,-3.627837,1.848191,4.303008
724,-0.965724,-0.100976,0.060675,-1.023559,-0.010039,0.110427,-1.424849,1.659393,5.876571
725,-0.970361,-0.10341,0.063257,-1.030788,0.00763,0.108017,-0.606626,5.498976,4.365891
726,-0.974998,-0.105843,0.086495,-1.044441,-0.017267,0.088743,-3.187209,5.876571,3.925264
727,-0.974998,-0.105843,0.086495,-1.027575,0.008432,0.12167,-7.152706,2.603531,3.232956
728,-0.979636,-0.105843,0.060675,-1.022757,0.131307,0.046178,-14.07653,3.295839,3.862381
729,-0.97268,-0.10341,0.063257,-1.088611,-0.034132,0.087939,-21.252037,4.995317,1.848191
730,-0.979636,-0.09611,0.045184,-1.025166,0.061437,0.092759,-25.721043,4.932433,4.995317
731,-0.986592,-0.10341,0.060675,-1.013922,-0.005221,0.10079,-35.414398,-0.480711,2.162904
732,-0.977317,-0.098543,0.071003,-1.050865,0.052602,0.12408,-41.142254,2.036989,3.358871
733,-0.986592,-0.122875,0.032274,-1.050865,-0.022085,0.116049,-39.316864,3.736466,2.855361
734,-0.986592,-0.122875,0.032274,-1.025166,0.053407,0.108821,-33.840687,2.918243,2.981126
735,-0.979636,-0.113142,0.065839,-1.013119,-0.006827,0.120065,-32.833664,2.981126,2.666414
736,-0.974998,-0.118009,0.045184,-1.02115,0.024494,0.101592,-38.435608,3.799498,1.659393
737,-0.981954,-0.122875,0.060675,-1.03159,0.026101,0.110427,-45.80006,3.232956,2.729446
738,-0.970361,-0.110709,0.037438,-1.05488,0.038951,0.092759,-49.891323,2.162904,1.659393
739,-0.981954,-0.132608,0.047766,-1.074958,-0.003614,0.124883,-55.87101,2.792329,2.603531
740,-0.981954,-0.132608,0.047766,-1.087808,-0.003614,0.113639,-59.332851,3.799498,2.414733
741,-0.979636,-0.125308,0.045184,-1.045243,0.032525,0.112836,-61.661755,2.351701,-0.480711
742,-0.984273,-0.147207,0.050347,-1.029181,0.00763,0.157811,-61.158237,2.036989,1.407564
743,-0.981954,-0.147207,0.037438,-1.050865,0.029314,0.135323,-54.360329,2.351701,0.778139
744,-0.970361,-0.14234,0.032274,-1.07014,-0.002008,0.116049,-45.73703,2.288818,1.470596
745,-0.97268,-0.154506,0.016783,-1.069336,0.01807,0.120065,-40.072205,3.484786,2.603531
746,-0.968042,-0.159373,0.011619,-1.007497,0.011645,0.115245,-36.799164,3.925264,2.918243
747,-0.968042,-0.159373,0.011619,-0.985011,0.022887,0.109623,-42.778702,3.358871,3.358871
748,-0.979636,-0.147207,0.006455,-1.017135,0.018872,0.11123,-44.981689,1.533478,2.981126
749,-0.984273,-0.161806,0.021947,-1.042834,0.010841,0.147369,-41.897446,2.225786,1.911074
750,-0.97268,-0.164239,0.001291,-1.051667,0.006023,0.126489,-35.162567,3.170073,2.540499
751,-0.970361,-0.164239,0.003873,-1.070942,0.018872,0.127292,-28.112829,2.414733,1.533478
752,-0.965724,-0.166672,0.019365,-1.048456,0.013252,0.103199,-21.56675,2.666414,3.232956
753,-0.965724,-0.166672,0.019365,-1.033197,0.012448,0.122474,-15.901924,2.981126,3.170073
754,-0.970361,-0.171539,-0.003873,-1.025166,0.021283,0.125685,-10.677576,3.421754,3.736466
755,-0.979636,-0.171539,-0.003873,-1.023559,0.028509,0.094365,-8.663386,3.799498,2.603531
756,-0.97268,-0.171539,0.009037,-1.054078,0.034934,0.130505,-10.488778,3.799498,3.799498
757,-0.977317,-0.166672,0.001291,-1.060503,0.024494,0.108821,-13.635903,3.358871,3.295839
758,-0.968042,-0.171539,0.016783,-1.038819,0.012448,0.116049,-19.678474,3.232956,3.799498
759,-0.963405,-0.186137,-0.021946,-1.014726,0.021283,0.113639,-27.231724,4.491806,3.170073
760,-0.963405,-0.186137,-0.021946,-1.045243,0.022085,0.102396,-32.330154,2.981126,2.540499
761,-0.961086,-0.176405,0.001291,-1.053274,0.015661,0.10079,-34.659058,1.155883,3.044158
762,-0.970361,-0.176405,-0.021946,-1.049258,0.014054,0.108017,-33.274292,4.303008,4.554689
763,-0.968042,-0.183704,-0.0142,-1.038819,0.009234,0.116852,-24.273396,2.225786,3.107041
764,-0.961086,-0.178838,-0.001291,-1.025166,0.014856,0.114443,-17.286688,3.295839,3.044158
765,-0.970361,-0.191004,-0.045183,-1.017937,0.016463,0.109623,-13.321191,3.484786,3.421754
766,-0.970361,-0.191004,-0.045183,-1.025968,0.037345,0.108821,-9.985119,3.799498,3.799498
767,-0.970361,-0.181271,0.001291,-1.038016,0.015661,0.099986,-16.216637,4.617721,3.170073
768,-0.97268,-0.181271,-0.032274,-1.049258,0.030116,0.12167,-26.539267,4.743636,2.792329
769,-0.965724,-0.181271,-0.001291,-1.050865,0.034934,0.088743,-37.49147,2.918243,2.414733
770,-0.979636,-0.193437,-0.006455,-1.041228,0.038147,0.098381,-45.359432,1.785308,2.792329
771,-0.977317,-0.183704,-0.045183,-1.041228,-0.011645,0.087939,-40.197968,1.407564,2.855361
772,-0.974998,-0.191004,-0.065839,-1.05488,0.014054,0.12408,-29.308796,3.295839,3.170073
773,-0.974998,-0.191004,-0.065839,-1.052472,0.000401,0.144158,-19.237846,2.036989,3.107041
774,-0.958768,-0.193437,-0.034856,-1.029984,0.013252,0.106412,-11.055172,4.051179,4.239976
775,-0.970361,-0.210469,-0.042601,-1.029181,0.028509,0.128898,-9.418726,4.051179,4.428923
776,-0.963405,-0.208036,-0.052929,-1.038819,0.030116,0.108017,-14.07653,3.673583,3.925264
777,-0.961086,-0.198303,-0.034856,-1.044441,0.016463,0.12408,-18.419624,3.295839,3.547668
778,-0.970361,-0.198303,-0.050347,-1.042834,0.034132,0.112032,-19.930304,2.666414,3.736466
779,-0.970361,-0.198303,-0.050347,-1.028379,0.031723,0.12167,-21.252037,2.792329,3.547668
780,-0.97268,-0.205603,-0.042601,-1.027575,0.014856,0.130505,-21.063238,3.736466,3.736466
781,-0.968042,-0.198303,-0.04002,-1.033197,-0.022085,0.214831,-24.839788,4.365891,4.239976
782,-0.968042,-0.208036,-0.021946,-0.956901,0.054209,0.133716,-16.720146,5.310029,6.569028
783,-0.963405,-0.19587,-0.060675,-0.99786,0.006023,0.118458,-19.174963,0.715256,3.925264
784,-0.951812,-0.198303,-0.050347,-1.009104,0.039754,0.105608,-12.81768,2.162904,7.135421
785,-0.95413,-0.200736,-0.071003,-1.017135,-0.010843,0.123276,-9.418726,3.421754,4.869551
786,-0.95413,-0.200736,-0.071003,-1.033197,0.014856,0.113639,-4.257262,3.547668,3.925264
787,-0.968042,-0.205603,-0.068421,-1.030788,0.020479,0.108017,-1.173019,2.855361,4.239976
788,-0.963405,-0.208036,-0.060675,-1.039621,0.024494,0.127292,-0.858307,2.792329,4.051179
789,-0.974998,-0.193437,-0.055511,-1.038819,0.035738,0.1297,-2.494901,4.869551,4.114211
790,-0.97268,-0.205603,-0.073585,-1.043636,0.021283,0.102396,-4.760921,3.925264,4.114211
791,-0.979636,-0.200736,-0.050347,-1.024363,0.006826,0.108821,-7.215738,2.288818,4.114211
792,-0.963405,-0.20317,-0.073585,-1.012317,0.023692,0.119261,-5.138516,3.295839,3.736466
793,-0.963405,-0.20317,-0.073585,-1.014726,0.014054,0.119261,-5.138516,5.058348,3.044158
794,-0.968042,-0.210469,-0.042601,-1.059698,0.029314,0.098381,-4.635006,3.736466,4.617721
795,-0.970361,-0.210469,-0.050347,-1.049258,0.011645,0.098381,-3.690869,1.281649,4.428923
796,-0.968042,-0.200736,-0.037438,-1.038819,0.00281,0.133716,-0.606626,3.421754,5.373061
797,-0.961086,-0.208036,-0.058093,-1.017135,0.00281,0.10079,0.904053,4.239976,3.799498
798,-0.958768,-0.222635,-0.019364,-1.034803,0.042162,0.115245,1.155883,2.981126,4.051179
799,-0.958768,-0.222635,-0.019364,-1.019544,0.030918,0.120867,1.533478,3.295839,3.610551
800,-0.956449,-0.222635,-0.055511,-1.03159,0.034132,0.105608,1.281649,4.491806,4.051179
801,-0.963405,-0.232368,-0.047765,-1.03641,0.014054,0.110427,1.092851,4.554689,3.925264
802,-0.95413,-0.220202,-0.029692,-1.033197,0.024494,0.089546,1.155883,3.044158,4.365891
803,-0.974998,-0.212902,-0.065839,-1.042032,0.01807,0.130505,0.778139,3.421754,3.736466
804,-0.963405,-0.217769,-0.068421,-1.050865,0.024494,0.116852,0.085831,4.806519,3.736466
805,-0.965724,-0.208036,-0.060675,-1.028379,0.012448,0.11123,-1.236051,4.365891,3.736466
806,-0.965724,-0.208036,-0.060675,-1.038016,0.024494,0.120867,-1.487881,2.981126,4.617721
807,-0.963405,-0.215336,-0.068421,-1.029181,0.004417,0.114443,0.652224,2.729446,4.177094
808,-0.974998,-0.215336,-0.019364,-1.03159,0.024494,0.113639,1.029968,4.177094,4.554689
809,-0.979636,-0.229934,-0.055511,-1.038016,0.010841,0.136127,0.904053,3.925264,4.680604
810,-0.968042,-0.210469,-0.08133,-1.029181,0.008432,0.114443,1.218766,3.107041,4.051179
811,-0.965724,-0.215336,-0.073585,-1.03159,0.023692,0.146567,0.904053,4.177094,3.610551
812,-0.965724,-0.215336,-0.073585,-1.025968,0.029314,0.101592,0.778139,3.988296,4.114211
813,-0.958768,-0.225068,-0.096822,-1.025166,0.018872,0.133716,0.463426,3.547668,4.177094
814,-0.95413,-0.210469,-0.083912,-1.024363,0.013252,0.127292,-0.103116,3.610551,3.862381
815,-0.95413,-0.222635,-0.071003,-1.033197,0.023692,0.105608,-1.173019,4.051179,3.925264
816,-0.963405,-0.222635,-0.042601,-1.040425,-0.002812,0.10079,-2.180189,3.358871,4.114211
817,-0.963405,-0.220202,-0.058093,-1.029984,-0.003614,0.108821,-6.712079,2.603531,3.421754
818,-0.965724,-0.217769,-0.034856,-1.033197,0.030918,0.117654,-8.789301,3.107041,3.799498
819,-0.965724,-0.217769,-0.034856,-1.033999,0.114443,0.1297,-5.390346,5.876571,7.072538
820,-0.956449,-0.217769,-0.050347,-1.043636,-0.015661,0.130505,-2.180189,-1.487881,7.324219
821,-0.968042,-0.222635,-0.052929,-1.055683,0.008432,0.12167,-0.606626,4.680604,4.303008
822,-0.963405,-0.222635,-0.037438,-1.037212,0.013252,0.128096,-1.236051,5.247146,4.114211
823,-0.97268,-0.220202,-0.063257,-1.037212,0.019676,0.099183,-4.194379,1.533478,4.239976
824,-0.961086,-0.212902,-0.04002,-1.013119,0.006826,0.114443,-8.222759,2.729446,4.932433
825,-0.961086,-0.212902,-0.04002,-1.033197,0.022887,0.116852,-11.181087,7.638931,4.303008
826,-0.961086,-0.217769,-0.071003,-1.050865,0.00763,0.108017,-14.07653,5.310029,3.862381
827,-0.963405,-0.215336,-0.060675,-1.033999,0.006023,0.120867,-23.077429,-2.306104,3.421754
828,-0.951812,-0.212902,-0.045183,-1.021953,0.026101,0.127292,-32.204239,1.092851,2.666414
829,-0.965724,-0.215336,-0.045183,-1.033999,0.045376,0.091955,-37.49147,4.239976,2.100021
830,-0.963405,-0.222635,-0.047765,-1.055683,0.077499,0.110427,-43.659954,3.044158,2.855361
831,-0.974998,-0.215336,-0.065839,-1.033999,0.046178,0.102396,-54.675041,0.337511,4.743636
832,-0.974998,-0.215336,-0.065839,-0.895062,-0.00763,0.052602,-44.54121,5.813688,1.596361
833,-0.970361,-0.225068,-0.091658,-1.087004,0.022887,0.110427,-56.815147,6.317198,-0.858307
834,-0.963405,-0.227501,-0.104568,-1.038819,-0.014054,0.070271,-68.64846,9.275526,5.310029
835,-0.961086,-0.229934,-0.083912,-1.052472,0.034934,0.1554,-82.181396,-1.298934,-1.802593
836,-0.958768,-0.244534,-0.086494,-1.058896,0.044571,0.128096,-94.140617,-3.124326,2.603531
837,-0.965724,-0.2494,-0.096822,-1.03641,0.030918,0.142551,-105.848015,1.407564,0.966936
838,-0.958768,-0.259133,-0.076166,-1.04685,0.011645,0.118458,-107.169899,9.086728,-2.243072
839,-0.958768,-0.259133,-0.076166,-1.093431,0.038147,0.14496,-105.155708,1.659393,-2.494901
840,-0.958768,-0.266432,-0.117477,-1.029181,-0.032527,0.140142,-94.45533,1.659393,1.848191
841,-0.961086,-0.261566,-0.130387,-0.997057,0.044571,0.115245,-84.32135,1.281649,-1.110137
842,-0.958768,-0.268865,-0.138133,-1.029181,-0.002812,0.14978,-73.180351,3.610551,0.526309
843,-0.951812,-0.259133,-0.153624,-1.058094,0.052602,0.136929,-57.003944,3.673583,1.218766
844,-0.956449,-0.261566,-0.151042,-1.05488,-0.019676,0.104805,-51.779598,1.407564,2.855361
845,-0.956449,-0.261566,-0.151042,-1.045243,0.032525,0.102396,-53.038448,3.547668,1.722276
846,-0.949493,-0.268865,-0.158788,-1.024363,0.032525,0.102396,-55.115669,3.799498,2.729446
847,-0.951812,-0.276165,-0.145878,-1.02115,0.044571,0.104001,-62.605892,1.281649,2.729446
848,-0.944856,-0.281031,-0.14846,-1.015528,-0.000401,0.113639,-69.340912,0.400543,2.100021
849,-0.951812,-0.278598,-0.182025,-1.063716,-0.008432,0.139338,-71.669815,2.414733,1.281649
850,-0.949493,-0.283464,-0.197517,-1.067731,0.045376,0.09597,-64.11657,0.274628,1.281649
851,-0.958768,-0.278598,-0.207844,-1.035606,-0.027707,0.054209,-57.381538,3.107041,1.155883
