Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
576,0.422165,-1.138236,-0.575562,-0.012027,-1.009069,0.008542,-1.110146,-31.733461,-0.845429
577,0.419865,-1.140629,-0.541552,0.005642,-1.017904,0.034241,-2.306113,-32.111057,-0.593599
578,0.410662,-1.138236,-0.557249,-0.008816,-0.98337,0.047092,-0.795433,-35.258331,0.287656
579,0.410662,-1.138236,-0.557249,0.014475,-0.998629,0.006935,-0.984231,-37.083725,1.483474
580,0.408361,-1.133448,-0.588643,-0.005602,-0.999434,0.025408,-0.103125,-34.502991,0.098709
581,0.412963,-1.140629,-0.557249,0.008853,-1.01148,0.032635,-0.291923,-32.174091,0.161741
582,0.412963,-1.133448,-0.578179,-0.003996,-1.005054,0.047092,-1.550773,-31.229952,0.287656
583,0.406061,-1.133448,-0.57033,-0.007209,-0.97775,0.03665,-1.865485,-32.236973,0.098709
584,0.399159,-1.143023,-0.538936,0.009657,-0.997023,0.029424,-1.298943,-33.810535,-0.593599
585,0.399159,-1.143023,-0.538936,0.014475,-0.995418,0.006935,-0.669518,-28.271624,-0.216004
586,0.392257,-1.135842,-0.557249,-0.000785,-1.008267,0.023802,-0.354806,-20.466545,0.413422
587,0.387656,-1.138236,-0.552017,-0.003194,-0.999434,0.022997,-0.291923,-17.193504,0.350539
588,0.383055,-1.145417,-0.552017,-0.005602,-0.988992,0.039863,0.085822,-14.927486,-0.216004
589,0.380754,-1.131054,-0.565098,-0.008816,-0.997827,0.033439,-0.669518,-13.920465,-1.474854
590,0.394558,-1.135842,-0.544168,0.007248,-0.996221,0.028619,-1.298943,-17.822929,-0.341769
591,0.383055,-1.133448,-0.562482,-0.001587,-0.984976,0.013362,-1.613656,-19.774237,-0.341769
592,0.383055,-1.133448,-0.562482,-0.005602,-1.005858,0.051108,-1.424858,-20.466545,-1.600768
593,0.380754,-1.140629,-0.549401,0.013673,-1.001842,0.020588,-0.858316,-21.410683,-0.404801
594,0.373852,-1.140629,-0.562482,0.007248,-0.989796,0.023802,-0.858316,-21.221886,-0.404801
595,0.371551,-1.143023,-0.557249,-0.007209,-0.993812,0.027013,-0.984231,-20.34063,-0.341769
596,0.36695,-1.143023,-0.557249,-0.000785,-0.993007,0.034241,-0.921348,-22.040108,0.224624
597,0.383055,-1.133448,-0.575562,0.009657,-0.996221,0.027817,-0.480721,-23.865499,-0.152972
598,0.383055,-1.133448,-0.575562,0.005642,-0.994614,0.011755,-1.110146,-24.180212,-0.530716
599,0.373852,-1.133448,-0.565098,-0.003194,-1.012282,0.006133,-1.487741,-25.942722,-0.152972
600,0.380754,-1.143023,-0.559866,-0.003194,-0.995418,0.030226,-0.795433,-23.236074,-0.152972
601,0.369251,-1.145417,-0.557249,-0.000785,-1.010676,0.022195,-0.354806,-24.872669,0.035826
602,0.360048,-1.140629,-0.562482,0.005642,-1.001842,0.055123,-0.166008,-24.872669,0.413422
603,0.36465,-1.140629,-0.544168,0.011264,-0.993812,0.04147,0.148705,-25.942722,0.350539
604,0.36465,-1.140629,-0.544168,0.004837,-1.012282,0.019786,-1.047263,-30.222782,0.476453
605,0.36465,-1.138236,-0.562482,-0.01042,-0.984976,0.014164,-1.739571,-31.355865,-0.090089
606,0.346245,-1.135842,-0.562482,0.01849,-1.012282,0.002118,-2.368996,-28.963934,0.098709
607,0.348545,-1.145417,-0.549401,0.005642,-0.997827,0.010951,-1.110146,-28.963934,0.602368
608,0.343944,-1.150205,-0.546784,0.014475,-0.998629,0.026211,-0.354806,-28.334507,0.287656
609,0.355447,-1.135842,-0.538936,0.00002,-1.005858,0.010951,0.148705,-27.767965,0.350539
610,0.339343,-1.152598,-0.559866,0.004035,-1.007465,0.021393,-0.606635,-26.509115,-0.278886
611,0.339343,-1.152598,-0.559866,0.001626,-1.005054,0.037455,-0.921348,-21.033087,-0.152972
612,0.348545,-1.152598,-0.538936,-0.005602,-0.990598,0.03103,-1.424858,-24.557957,-0.404801
613,0.325539,-1.145417,-0.53632,-0.01042,-0.999434,0.024604,-1.298943,-28.901047,-0.656482
614,0.327839,-1.145417,-0.523239,-0.003996,-0.993812,0.030226,-0.921348,-32.551685,-0.467684
615,0.318637,-1.147811,-0.546784,0.009657,-1.003449,0.029424,-0.543603,-32.362888,0.161741
616,0.316336,-1.152598,-0.507541,0.003231,-1.008267,0.003724,-0.921348,-36.831894,0.224624
617,0.316336,-1.152598,-0.507541,-0.006405,-1.012282,0.021393,-1.550773,-40.986191,0.098709
618,0.325539,-1.152598,-0.518006,-0.01042,-0.981765,0.027013,-1.298943,-43.566772,-0.656482
619,0.307134,-1.157386,-0.531087,-0.003996,-1.008267,0.06235,-2.74674,-49.168865,-0.278886
620,0.316336,-1.138236,-0.497077,0.006444,-1.000236,0.035046,-1.361975,-50.175884,1.168761
621,0.307134,-1.143023,-0.523239,0.005642,-0.997827,0.004527,0.02279,-49.294628,0.602368
622,0.300232,-1.138236,-0.520622,0.008853,-1.013889,0.022195,-0.480721,-49.105831,1.294676
623,0.309435,-1.143023,-0.525855,0.004837,-0.979354,0.029424,-0.606635,-46.525101,0.287656
624,0.309435,-1.143023,-0.525855,0.004035,-0.997827,0.047092,-1.739571,-50.049969,0.728283
625,0.29333,-1.145417,-0.518006,-0.006405,-1.004251,0.01818,-1.550773,-51.371853,0.728283
626,0.281827,-1.140629,-0.523239,0.012066,-1.012282,0.035848,-2.117315,-48.413525,1.672421
627,0.279526,-1.145417,-0.538936,0.004837,-1.000236,-0.005111,-0.040093,-47.343472,0.791166
628,0.270324,-1.152598,-0.507541,-0.007209,-1.009069,0.028619,-0.417838,-43.377975,1.546506
629,0.25652,-1.152598,-0.499693,0.007248,-1.009873,0.010149,-2.368996,-37.587234,0.098709
630,0.25652,-1.152598,-0.499693,0.020097,-1.000236,-0.005111,-2.243081,-26.3832,-1.285907
631,0.25652,-1.152598,-0.489228,0.015279,-1.005054,0.006133,-2.683708,-23.865499,0.350539
632,0.258821,-1.145417,-0.483996,-0.000785,-0.993812,0.015771,-1.298943,-24.054298,-1.034226
633,0.258821,-1.147811,-0.478763,0.003231,-0.985781,0.034241,-0.228891,-20.529577,-1.285907
634,0.254219,-1.147811,-0.502309,0.002428,-0.997827,0.016573,0.526449,-20.34063,0.035826
635,0.254219,-1.150205,-0.478763,0.008853,-1.002645,0.00774,1.029959,-21.347799,1.609389
636,0.254219,-1.150205,-0.478763,0.016081,-1.009069,0.035848,0.085822,-27.13854,1.105878
637,0.240416,-1.150205,-0.489228,-0.001587,-0.994614,0.009346,0.148705,-29.530474,0.224624
638,0.247318,-1.147811,-0.499693,-0.006405,-0.988992,0.025408,-1.298943,-32.740482,-0.971194
639,0.242716,-1.157386,-0.502309,-0.001587,-0.978552,0.003724,-0.984231,-26.320316,-1.474854
640,0.233514,-1.15978,-0.483996,0.010459,-1.004251,0.021393,-2.620825,-35.950638,0.224624
641,0.238115,-1.164567,-0.481379,-0.012831,-0.972128,0.022195,-1.928368,-30.852207,-0.593599
642,0.233514,-1.157386,-0.470915,0.004035,-0.992205,0.012558,-0.480721,-34.754673,-0.530716
643,0.233514,-1.157386,-0.470915,-0.013633,-1.001842,0.042272,-0.921348,-41.99321,0.665251
644,0.233514,-1.164567,-0.497077,-0.012831,-0.987385,0.035046,-0.795433,-44.259228,0.728283
645,0.226612,-1.164567,-0.447369,0.00002,-0.992205,0.03665,-1.550773,-48.665203,1.357708
646,0.228913,-1.15978,-0.470915,0.005642,-1.005054,0.033439,-1.802453,-46.839962,-0.152972
647,0.224311,-1.162173,-0.46045,0.002428,-1.000236,0.010149,-1.424858,-41.426815,0.476453
648,0.224311,-1.171748,-0.444753,-0.002389,-0.994614,0.01818,-0.921348,-41.741528,0.917081
649,0.224311,-1.171748,-0.444753,0.00002,-0.985781,0.014164,-0.291923,-38.908966,-0.341769
650,0.217409,-1.166961,-0.465683,0.008051,-1.005858,0.021393,-1.424858,-36.894775,-0.027057
651,0.212808,-1.157386,-0.463066,0.014475,-1.005054,0.035848,-1.047263,-32.236973,-1.097109
652,0.208207,-1.166961,-0.447369,-0.003194,-0.994614,0.022997,-0.795433,-29.719275,0.602368
653,0.205906,-1.166961,-0.452602,0.000822,-1.002645,0.017377,-0.858316,-29.782156,1.294676
654,0.199004,-1.166961,-0.426439,0.015279,-1.001842,-0.013142,-0.543603,-30.159899,-0.216004
655,0.192103,-1.164567,-0.423823,0.000822,-1.005858,0.049501,-1.173028,-31.104036,-0.027057
656,0.192103,-1.164567,-0.423823,0.005642,-1.01148,0.03103,-0.858316,-33.118225,0.854049
657,0.192103,-1.164567,-0.449985,0.004035,-1.005858,0.019786,-0.858316,-32.4888,1.168761
658,0.180599,-1.150205,-0.421207,0.011264,-0.989796,-0.001095,-0.040093,-26.697912,-0.593599
659,0.180599,-1.157386,-0.457834,0.008051,-0.992205,0.03103,-0.543603,-21.914341,-0.530716
660,0.187501,-1.157386,-0.439521,0.013673,-1.001038,0.015771,-1.173028,-21.914341,-0.278886
661,0.178299,-1.154992,-0.449985,0.009657,-0.999434,0.001313,-1.802453,-24.62084,0.224624
662,0.178299,-1.154992,-0.449985,0.000822,-0.993812,0.00774,-2.74674,-27.705082,0.413422
663,0.173698,-1.162173,-0.442137,-0.001587,-1.010676,0.049501,-1.9914,-29.845184,-0.719514
664,0.171397,-1.157386,-0.452602,0.011264,-0.993812,0.034241,-1.047263,-29.530474,0.539336
665,0.169096,-1.15978,-0.46045,0.016081,-0.989796,-0.029204,-0.291923,-33.055344,0.979964
666,0.166796,-1.157386,-0.449985,0.016081,-1.007465,0.020588,-0.480721,-30.66341,1.231793
667,0.162194,-1.15978,-0.408126,0.024112,-1.001038,0.008542,0.526449,-21.473715,-0.971194
668,0.162194,-1.15978,-0.408126,0.016081,-0.994614,0.027817,-0.103125,-17.004707,-0.152972
669,0.159894,-1.157386,-0.426439,0.016884,-0.995418,0.017377,-0.543603,-18.641153,0.476453
670,0.166796,-1.15978,-0.429056,-0.011224,-0.985781,0.032635,-2.117315,-22.606649,-0.152972
671,0.166796,-1.15978,-0.402894,0.00002,-0.997827,-0.000291,-1.613656,-27.453253,-0.782397
672,0.155292,-1.154992,-0.40551,-0.000785,-1.01148,0.046288,-2.432028,-27.767965,-0.090089
673,0.152992,-1.150205,-0.418591,0.004837,-0.992205,0.006935,-0.858316,-25.439062,-0.656482
674,0.148391,-1.157386,-0.418591,0.006444,-0.98337,0.011755,-0.543603,-22.984245,0.413422
675,0.148391,-1.157386,-0.418591,0.014475,-0.997023,0.022997,0.274619,-23.676702,0.602368
676,0.155292,-1.150205,-0.402894,0.00002,-1.000236,0.047894,-0.040093,-22.858479,-0.404801
677,0.143789,-1.157386,-0.410742,0.004035,-0.996221,0.044681,-0.103125,-22.921362,-0.404801
678,0.14609,-1.162173,-0.389813,-0.008816,-0.990598,0.01818,-1.487741,-25.376179,-0.090089
679,0.14609,-1.157386,-0.408126,0.00002,-1.001842,0.022997,-1.739571,-32.42577,0.476453
680,0.14609,-1.166961,-0.421207,0.015279,-0.999434,0.012558,-1.802453,-38.972,0.035826
681,0.14609,-1.166961,-0.421207,0.008051,-0.995418,0.018982,0.526449,-39.286713,0.539336
682,0.139188,-1.154992,-0.426439,0.024915,-1.008267,0.023802,-0.040093,-39.160797,1.168761
683,0.129986,-1.152598,-0.397661,0.014475,-1.010676,0.026211,0.085822,-37.964828,-0.027057
684,0.136887,-1.166961,-0.387196,0.009657,-1.009873,0.028619,-1.424858,-41.99321,0.224624
685,0.132286,-1.169355,-0.361035,0.008853,-0.997023,0.022997,-1.550773,-40.482529,0.476453
686,0.127685,-1.166961,-0.374115,-0.005602,-0.997023,0.038257,-2.998421,-44.888653,-0.027057
687,0.127685,-1.166961,-0.374115,0.004035,-1.029148,0.010149,-2.368996,-48.917034,1.924101
688,0.129986,-1.162173,-0.381964,-0.020058,-0.996221,0.037455,-3.376165,-51.623531,-0.530716
689,0.125384,-1.174142,-0.38458,-0.001587,-0.967308,0.033439,-1.550773,-49.79829,-1.663651
690,0.10928,-1.166961,-0.371499,-0.002389,-0.974537,0.057532,-3.124336,-49.79829,0.287656
691,0.113881,-1.166961,-0.371499,0.007248,-1.023526,0.022195,-1.047263,-47.154675,2.175931
692,0.106979,-1.166961,-0.361035,0.012868,-1.013085,-0.028401,2.351692,-38.846085,0.728283
693,0.102378,-1.164567,-0.355802,0.016081,-0.963293,0.011755,2.288809,-31.670576,1.546506
694,0.102378,-1.164567,-0.355802,0.008853,-0.989796,0.020588,2.03698,-26.005604,0.602368
695,0.102378,-1.15978,-0.353186,0.010459,-1.02192,0.034241,-0.73255,-26.194403,-0.216004
696,0.095476,-1.174142,-0.363651,-0.000785,-0.979354,0.034241,-4.194388,-32.111057,-0.090089
697,0.095476,-1.169355,-0.366267,-0.014436,-1.017904,0.03665,-6.334493,-42.496719,-0.404801
698,0.088574,-1.176536,-0.363651,-0.001587,-0.949639,0.006935,-5.327323,-41.426815,-2.733704
699,0.088574,-1.17893,-0.353186,0.061056,-1.000236,-0.054903,-1.802453,-49.04295,-0.027057
700,0.088574,-1.17893,-0.353186,-0.024073,-0.988992,0.015771,2.414724,-49.105831,1.861218
701,0.083973,-1.166961,-0.361035,0.012868,-1.015495,-0.000291,4.554829,-49.861172,1.672421
702,0.086274,-1.174142,-0.334873,0.040174,-0.943215,-0.008322,2.981117,-49.168865,1.672421
703,0.081672,-1.169355,-0.347954,0.03375,-0.986583,0.010951,-1.173028,-45.140484,-0.467684
704,0.079372,-1.164567,-0.32964,0.009657,-0.985781,0.010149,-4.320303,-38.090744,-0.593599
705,0.067869,-1.166961,-0.311327,-0.008816,-0.992205,0.043077,-7.026801,-38.531372,-0.027057
706,0.070169,-1.17893,-0.324408,0.026521,-0.986583,-0.00752,-3.816643,-40.167816,0.665251
707,0.070169,-1.17893,-0.324408,0.005642,-0.971323,-0.038037,1.407555,-41.867294,0.854049
708,0.07247,-1.171748,-0.311327,0.01849,-1.005858,0.006935,3.232947,-37.587234,1.294676
709,0.065568,-1.176536,-0.311327,0.017688,-1.013085,0.044681,3.484776,-30.726294,0.413422
710,0.058666,-1.183717,-0.287781,-0.008816,-0.997827,0.03665,-0.291923,-29.845184,-1.160141
711,0.060967,-1.181324,-0.290397,0.002428,-0.994614,0.055123,-6.01978,-34.817703,-1.097109
712,0.063267,-1.181324,-0.269468,0.00002,-0.98337,0.015771,-7.404545,-35.321213,-0.530716
713,0.063267,-1.181324,-0.269468,-0.02568,-1.009069,0.022195,-4.068473,-36.831894,0.287656
714,0.058666,-1.183717,-0.293013,-0.006405,-0.986583,0.022997,0.966927,-36.517181,-1.097109
715,0.058666,-1.17893,-0.300862,-0.007209,-0.997023,0.05191,3.484776,-41.867294,0.665251
716,0.051764,-1.176536,-0.282549,0.008051,-0.964899,0.017377,1.596353,-47.09164,0.665251
717,0.047163,-1.176536,-0.311327,0.004837,-0.970521,0.038257,-1.739571,-45.83279,0.791166
718,0.049464,-1.193292,-0.29563,0.013673,-1.001842,0.026211,-5.075643,-46.651016,0.350539
719,0.049464,-1.193292,-0.29563,0.022506,-1.001038,-0.005111,-3.124336,-39.160797,0.665251
720,0.047163,-1.183717,-0.282549,0.024915,-0.993812,-0.013944,-0.040093,-35.761841,0.917081
721,0.040261,-1.186111,-0.259003,0.017688,-0.982567,0.006935,2.100012,-30.159899,0.476453
722,0.031059,-1.183717,-0.266851,-0.000785,-0.986583,0.03665,1.596353,-31.922258,0.917081
723,0.03566,-1.183717,-0.248538,0.009657,-1.008267,0.070381,-0.669518,-28.460423,-0.467684
724,0.024157,-1.190899,-0.282549,0.002428,-1.003449,0.015771,-3.879676,-27.075657,-0.845429
725,0.028758,-1.195686,-0.253771,0.016884,-1.009873,-0.008322,-4.00559,-27.201572,0.224624
726,0.028758,-1.195686,-0.253771,-0.013633,-1.005054,0.013362,-1.9914,-27.956911,0.224624
727,0.026457,-1.19808,-0.235457,0.003231,-1.004251,0.029424,0.211737,-27.642199,0.098709
728,0.017255,-1.193292,-0.245922,0.016081,-1.005858,0.033439,1.155874,-32.551685,-0.278886
729,0.019556,-1.186111,-0.238074,0.00002,-1.019511,0.017377,1.092842,-35.258331,0.665251
730,0.019556,-1.186111,-0.245922,0.015279,-0.98337,0.037455,-0.291923,-34.251163,1.735304
731,0.026457,-1.195686,-0.243306,0.002428,-0.97293,0.020588,-3.439048,-33.055344,-1.223024
732,0.026457,-1.195686,-0.243306,0.001626,-1.002645,0.023802,-3.061453,-32.614716,-0.027057
733,0.019556,-1.190899,-0.217144,0.002428,-1.025935,0.028619,-1.865485,-33.684769,0.476453
734,0.019556,-1.186111,-0.224993,0.010459,-1.015495,-0.000291,1.470587,-32.614716,1.609389
735,0.017255,-1.188505,-0.206679,0.012868,-1.010676,0.014966,2.855351,-31.355865,0.791166
736,0.010353,-1.19808,-0.245922,0.013673,-1.008267,0.047092,2.414724,-28.460423,1.357708
737,-0.003451,-1.195686,-0.206679,0.011264,-0.989796,0.020588,-1.9914,-26.697912,0.350539
738,0.008052,-1.193292,-0.24069,0.009657,-1.007465,0.023802,-2.620825,-25.942722,0.917081
739,0.008052,-1.193292,-0.24069,0.012066,-0.984174,0.021393,-2.306113,-25.250265,1.420591
740,0.005752,-1.183717,-0.232841,-0.026484,-1.003449,0.031833,3.421744,-26.509115,2.994153
741,0.010353,-1.186111,-0.230225,-0.019255,-1.00666,0.038257,7.198444,-26.194403,2.553526
742,0.014954,-1.188505,-0.211912,0.034552,-0.966506,0.021393,2.288809,-25.690891,-0.090089
743,0.001151,-1.188505,-0.238074,0.053025,-0.967308,0.005331,-4.635015,-22.858479,-1.663651
744,-0.010353,-1.17893,-0.204063,0.036159,-1.013085,0.008542,-7.908055,-21.221886,-0.216004
745,-0.010353,-1.17893,-0.204063,0.000822,-1.025935,-0.001095,-3.501931,-24.62084,3.245983
746,0.001151,-1.193292,-0.222376,-0.008011,-0.988992,0.025408,3.232947,-27.012625,-0.467684
747,-0.010353,-1.17893,-0.196214,-0.002389,-0.973734,0.058334,5.373052,-31.292837,-2.418991
748,0.001151,-1.17893,-0.204063,0.017688,-0.985781,0.047092,2.162894,-28.39739,-0.530716
749,-0.014954,-1.181324,-0.196214,-0.017649,-1.008267,0.039061,-2.683708,-29.530474,1.483474
750,-0.008052,-1.186111,-0.198831,-0.041742,-1.002645,0.039863,-5.642035,-32.4888,-0.404801
751,-0.008052,-1.186111,-0.198831,0.003231,-0.985781,0.002118,-4.131505,-36.076553,-1.223024
752,-0.010353,-1.186111,-0.204063,0.005642,-1.008267,0.014164,-0.040093,-36.391266,1.294676
753,-0.005751,-1.183717,-0.180517,0.012868,-0.963293,0.021393,0.841162,-37.020691,0.161741
754,-0.010353,-1.188505,-0.209295,0.013673,-0.998629,0.019786,1.659384,-35.950638,-0.027057
755,-0.019555,-1.188505,-0.159588,-0.014436,-0.999434,0.051108,-0.480721,-37.146606,0.665251
756,-0.019555,-1.186111,-0.180517,0.01849,-1.000236,0.023802,-0.795433,-40.356766,0.539336
757,-0.026457,-1.193292,-0.167436,0.010459,-1.016298,0.028619,-2.432028,-43.377975,0.287656
758,-0.026457,-1.193292,-0.167436,0.016081,-0.999434,0.006935,-0.669518,-42.307922,0.728283
759,-0.017255,-1.193292,-0.170052,0.017688,-1.021117,-0.000291,-0.543603,-40.356766,0.476453
760,-0.028758,-1.186111,-0.146507,-0.001587,-0.997023,-0.001898,-0.73255,-40.293732,1.609389
761,-0.014954,-1.190899,-0.146507,-0.009618,-1.012282,0.002118,-0.417838,-44.322113,1.294676
762,-0.028758,-1.186111,-0.117729,-0.014436,-1.007465,0.022195,-0.858316,-45.580963,-0.341769
763,-0.028758,-1.183717,-0.151739,0.016081,-1.002645,-0.006717,-1.676688,-45.455196,0.413422
764,-0.028758,-1.183717,-0.151739,0.012868,-1.004251,0.009346,-3.564963,-43.755718,0.350539
765,-0.026457,-1.202867,-0.112496,-0.005602,-0.986583,0.022997,-2.432028,-41.4897,1.294676
766,-0.03566,-1.188505,-0.149123,-0.003996,-1.018707,0.035848,-0.480721,-44.007401,1.042996
767,-0.026457,-1.190899,-0.128193,0.022506,-1.029148,0.014966,1.848182,-43.566772,1.420591
768,-0.042562,-1.188505,-0.133426,0.017688,-0.968915,0.011755,-2.180198,-44.133316,-1.978364
769,-0.03796,-1.186111,-0.136042,0.008853,-1.021117,0.00774,-3.313133,-41.99321,1.609389
770,-0.03796,-1.186111,-0.136042,0.024112,-0.993812,-0.003504,-5.579153,-44.448029,0.728283
771,-0.03566,-1.190899,-0.117729,-0.01042,-1.028344,-0.005111,-3.124336,-45.203365,-0.782397
772,-0.047163,-1.193292,-0.151739,0.011264,-1.037982,0.009346,3.421744,-44.636826,0.917081
773,-0.044862,-1.195686,-0.136042,-0.014436,-1.001842,0.035046,3.799489,-45.643993,1.231793
774,-0.042562,-1.195686,-0.107264,-0.011224,-0.981765,0.057532,0.77813,-48.791119,0.854049
775,-0.03796,-1.190899,-0.104648,-0.011224,-0.985781,0.054319,-2.243081,-48.476406,1.231793
776,-0.03566,-1.19808,-0.125577,0.01849,-0.985781,0.03665,-7.27863,-48.413525,-0.152972
777,-0.03566,-1.19808,-0.125577,0.001626,-0.998629,0.010149,-5.01261,-46.651016,1.735304
778,-0.042562,-1.193292,-0.096799,0.013673,-1.01148,0.028619,-1.23606,-47.595154,1.546506
779,-0.054065,-1.195686,-0.104648,0.019295,-0.975339,-0.004307,-0.103125,-52.12719,-0.341769
780,-0.054065,-1.19808,-0.102031,0.037765,-0.978552,-0.002702,-2.620825,-51.183052,-0.845429
781,-0.054065,-1.19808,-0.086334,0.00002,-1.017904,-0.003504,-1.676688,-54.330177,2.742473
782,-0.056365,-1.202867,-0.057556,0.00002,-0.986583,0.022997,1.218757,-52.756615,2.175931
783,-0.056365,-1.202867,-0.057556,0.004035,-0.991403,0.03665,0.715247,-50.427715,-1.348939
784,-0.060967,-1.202867,-0.075869,0.032948,-0.97293,0.054319,-5.579153,-49.105831,-2.041247
785,-0.058666,-1.193292,-0.039243,0.017688,-0.997827,0.027013,-5.327323,-50.427715,2.301846
786,-0.054065,-1.202867,-0.065405,0.004035,-1.009873,-0.048479,0.966927,-46.714046,3.308866
787,-0.060967,-1.19808,-0.044475,0.005642,-0.988992,0.016573,-0.795433,-45.83279,-3.363129
788,-0.056365,-1.195686,-0.05494,0.032948,-1.003449,0.050303,-1.487741,-50.553627,-0.278886
789,-0.060967,-1.200474,-0.052324,0.016884,-1.012282,0.003724,-2.432028,-53.700752,3.182951
790,-0.060967,-1.200474,-0.052324,0.004837,-1.013889,-0.003504,-1.361975,-57.414421,2.112899
791,-0.056365,-1.210049,-0.041859,0.004837,-0.999434,0.016573,-1.865485,-54.707775,-1.537737
792,-0.067868,-1.205261,-0.060172,0.015279,-1.016298,-0.001898,-1.676688,-55.40023,-0.090089
793,-0.065568,-1.193292,0.005233,0.024112,-1.00666,0.045486,0.966927,-54.770805,3.623579
794,-0.063267,-1.19808,-0.002616,-0.013633,-0.989796,0.020588,1.785299,-50.364681,2.238814
795,-0.067868,-1.195686,-0.007848,-0.024877,-0.980961,0.00292,2.729437,-46.714046,-0.090089
796,-0.067868,-1.195686,-0.007848,0.008051,-0.97775,0.00774,0.085822,-42.559753,0.413422
797,-0.063267,-1.188505,-0.018313,0.051418,-0.937593,-0.03081,-7.593342,-39.034882,-1.915481
798,-0.067868,-1.200474,0,0.030537,-1.002645,-0.009929,-13.3212,-31.041155,-1.034226
799,-0.063267,-1.200474,0.002616,-0.01524,-1.047619,-0.019566,-1.361975,-36.076553,5.134258
800,-0.070169,-1.207655,-0.010465,-0.01042,-0.972128,0.019786,7.135412,-43.31509,1.735304
801,-0.058666,-1.19808,0.010465,-0.003194,-1.013889,0.05191,13.429811,-44.825771,-3.048416
802,-0.058666,-1.19808,0.010465,0.031341,-0.976945,0.066365,2.603522,-49.04295,-2.544906
803,-0.060967,-1.210049,0.018314,0.020097,-0.963293,0.028619,-5.390355,-46.273418,2.364728
804,-0.060967,-1.205261,0.005233,-0.000785,-1.009069,-0.009929,-10.677586,-41.049072,0.917081
805,-0.058666,-1.200474,0.005233,-0.012027,-1.001842,0.000511,-3.816643,-37.964828,-0.593599
806,-0.07247,-1.19808,0.013081,0.017688,-1.016298,0.006133,-0.228891,-38.908966,-1.537737
807,-0.063267,-1.19808,0.034011,0.032143,-1.005054,0.012558,1.28164,-37.776031,0.539336
808,-0.070169,-1.214836,0.018314,0.01849,-0.985781,0.026211,-1.173028,-35.0065,1.861218
809,-0.070169,-1.214836,0.018314,0.006444,-1.001038,0.025408,0.211737,-34.691788,1.168761
810,-0.067868,-1.202867,0.028778,0.004035,-0.981765,0.00774,-2.117315,-39.664307,-1.600768
811,-0.067868,-1.188505,0.034011,-0.001587,-1.003449,0.00774,1.092842,-48.476406,0.476453
812,-0.060967,-1.19808,0.057556,-0.009618,-1.024329,0.044681,-0.228891,-51.56065,1.987133
813,-0.060967,-1.19808,0.026162,0.012868,-0.968112,0.012558,-1.802453,-51.05714,0.476453
814,-0.067868,-1.195686,0.060173,-0.001587,-1.014691,0.006133,0.77813,-46.651016,0.979964
815,-0.067868,-1.195686,0.060173,0.024112,-0.988992,-0.009929,-5.516121,-45.643993,-0.908311
816,-0.083973,-1.195686,0.05494,0.019295,-1.008267,0.004527,0.337502,-42.496719,2.868239
817,-0.065568,-1.202867,0.057556,0.014475,-0.98337,0.045486,-4.571983,-43.755718,0.035826
818,-0.060967,-1.202867,0.070637,0.012066,-0.972128,0.010149,3.170064,-46.714046,0.098709
819,-0.058666,-1.210049,0.078486,0.014475,-0.990598,0.012558,1.092842,-39.790222,-0.593599
820,-0.063267,-1.19808,0.094183,0.005642,-0.994614,0.034241,-2.180198,-39.097916,-0.027057
821,-0.070169,-1.200474,0.096799,0.007248,-1.003449,0.00774,-1.361975,-42.05624,1.105878
822,-0.070169,-1.200474,0.096799,0.020097,-1.013889,0.014966,-2.683708,-42.182007,-0.341769
823,-0.070169,-1.195686,0.073254,0.004035,-0.994614,-0.017157,-0.417838,-35.321213,0.287656
824,-0.079372,-1.195686,0.091567,0.024915,-0.981765,0.033439,-2.432028,-30.3487,-0.971194
825,-0.067868,-1.195686,0.099416,0.010459,-0.980159,0.021393,2.100012,-33.495823,2.175931
826,-0.065568,-1.19808,0.099416,0.004035,-0.984174,0.017377,-0.228891,-33.558853,-0.027057
827,-0.065568,-1.195686,0.138659,0.004837,-1.015495,0.051108,-1.361975,-31.985291,-0.782397
828,-0.065568,-1.195686,0.138659,-0.002389,-1.016298,0.063956,-4.76093,-37.083725,-0.152972
829,-0.067868,-1.205261,0.115113,0.025719,-1.061272,-0.008322,1.407555,-35.321213,1.357708
830,-0.07247,-1.207655,0.104648,-0.001587,-1.024329,0.020588,-2.054283,-30.411577,0.224624
831,-0.063267,-1.200474,0.107264,0.02893,-1.015495,0.027013,-2.243081,-33.810535,-1.285907
832,-0.077071,-1.205261,0.117729,0.025719,-0.970521,0.019786,-3.439048,-32.740482,-1.474854
833,-0.07247,-1.190899,0.10988,0.008853,-1.017102,0.050303,-6.900886,-42.182007,0.098709
834,-0.07247,-1.190899,0.10988,-0.029695,-1.000236,0.03665,4.114202,-45.203365,2.301846
835,-0.07247,-1.207655,0.120345,-0.026484,-0.976945,0.054319,10.849079,-55.651913,2.175931
836,-0.065568,-1.205261,0.128194,0.017688,-0.989796,0.049501,2.225926,-58.169765,-0.908311
837,-0.067868,-1.19808,0.138659,0.063465,-0.953655,-0.019566,-7.908055,-47.154675,-2.922502
838,-0.065568,-1.202867,0.136042,0.015279,-1.058863,0.00774,-16.342411,-30.789326,1.231793
