Sequence,Geo-X,Geo-Y,Geo-Z,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-z
276,1.777257,0.032848,-1.243195,-0.055013,0.040556,-0.823586,1.533478,3.610551,4.617721
277,1.774938,0.032848,-1.235449,-0.049391,0.030918,-0.820373,1.344681,3.421754,4.995317
278,1.774938,0.032848,-1.235449,-0.064651,0.047784,-0.789053,1.533478,3.862381,4.806519
279,1.779575,0.035281,-1.245777,-0.055013,0.040556,-0.813948,1.596361,3.862381,4.114211
280,1.772619,0.027981,-1.225121,-0.05662,0.042967,-0.813146,1.029968,3.484786,5.058348
281,1.772619,0.032848,-1.238031,-0.057422,0.042967,-0.824388,1.344681,3.358871,4.743636
282,1.777257,0.027981,-1.222539,-0.05662,0.032525,-0.833224,1.470596,3.925264,4.239976
283,1.774938,0.030415,-1.248359,-0.04618,0.04136,-0.833224,1.407564,3.484786,4.303008
284,1.774938,0.030415,-1.248359,-0.061437,0.030116,-0.817162,1.533478,3.610551,4.365891
285,1.786531,0.037714,-1.240613,-0.052604,0.038951,-0.803509,1.218766,3.862381,4.554689
286,1.774938,0.032848,-1.227703,-0.0518,0.044571,-0.843663,1.533478,3.862381,4.995317
287,1.781894,0.030415,-1.207048,-0.054211,0.033329,-0.801902,1.659393,4.239976,4.428923
288,1.777257,0.035281,-1.240613,-0.058226,0.048587,-0.828404,1.407564,3.358871,4.303008
289,1.774938,0.035281,-1.232867,-0.060635,0.034132,-0.839648,1.407564,3.547668,4.617721
290,1.777257,0.035281,-1.240613,-0.05662,0.030918,-0.816357,1.281649,3.610551,4.554689
291,1.777257,0.035281,-1.240613,-0.060635,0.049391,-0.797887,1.722276,3.484786,3.925264
292,1.784212,0.052313,-1.227703,-0.064651,0.052602,-0.818768,1.407564,3.610551,3.799498
293,1.774938,0.045014,-1.212212,-0.054211,0.038147,-0.808326,1.659393,3.610551,4.554689
294,1.793487,0.045014,-1.256104,-0.061437,0.04136,-0.828404,1.596361,3.610551,4.428923
295,1.784212,0.035281,-1.214794,-0.050998,0.040556,-0.83001,1.407564,3.358871,4.743636
296,1.777257,0.035281,-1.217375,-0.054211,0.03654,-0.821177,1.722276,3.610551,4.554689
297,1.777257,0.040147,-1.201884,-0.065453,0.04136,-0.800295,1.407564,3.673583,4.554689
298,1.777257,0.040147,-1.201884,-0.049391,0.047784,-0.830815,1.470596,3.925264,4.428923
299,1.781894,0.035281,-1.222539,-0.063848,0.034934,-0.817964,2.100021,3.736466,4.239976
300,1.791168,0.037714,-1.230285,-0.061437,0.034132,-0.813146,1.470596,3.673583,4.114211
301,1.779575,0.032848,-1.217375,-0.054211,0.032525,-0.819571,1.659393,4.114211,4.365891
302,1.779575,0.030415,-1.217375,-0.063044,0.04136,-0.816357,1.407564,3.799498,4.303008
303,1.777257,0.032848,-1.230285,-0.057422,0.042162,-0.815555,1.407564,3.988296,4.617721
304,1.777257,0.032848,-1.230285,-0.058226,0.034934,-0.808326,1.533478,3.610551,4.491806
305,1.777257,0.035281,-1.248359,-0.045376,0.032525,-0.823586,1.911074,3.799498,4.617721
306,1.777257,0.040147,-1.258686,-0.05662,0.034934,-0.809933,1.218766,3.736466,4.114211
307,1.774938,0.040147,-1.253522,-0.049391,0.042967,-0.807524,1.848191,3.610551,4.617721
308,1.777257,0.032848,-1.232867,-0.059831,0.039754,-0.798689,1.596361,3.547668,4.617721
309,1.786531,0.035281,-1.261268,-0.048589,0.039754,-0.81154,1.848191,3.421754,4.428923
310,1.791168,0.037714,-1.227703,-0.057422,0.038951,-0.804311,1.533478,3.925264,4.365891
311,1.791168,0.037714,-1.227703,-0.050195,0.040556,-0.817162,1.533478,3.610551,4.239976
312,1.781894,0.040147,-1.225121,-0.059831,0.037345,-0.804311,1.407564,3.610551,4.428923
313,1.774938,0.027981,-1.225121,-0.061437,0.038147,-0.818768,1.596361,3.547668,4.428923
314,1.774938,0.037714,-1.227703,-0.063044,0.037345,-0.822784,1.659393,3.862381,4.743636
315,1.777257,0.030415,-1.232867,-0.058226,0.040556,-0.819571,1.281649,3.736466,4.303008
316,1.774938,0.037714,-1.219957,-0.0518,0.030116,-0.824388,1.407564,3.610551,4.428923
317,1.774938,0.037714,-1.219957,-0.044573,0.030918,-0.804311,1.407564,3.421754,4.428923
318,1.772619,0.035281,-1.217375,-0.054211,0.038951,-0.815555,1.848191,3.799498,4.743636
319,1.763345,0.030415,-1.230285,-0.061437,0.049391,-0.823586,1.533478,3.736466,4.365891
320,1.777257,0.035281,-1.19672,-0.054211,0.045376,-0.823586,1.659393,3.170073,3.925264
321,1.781894,0.032848,-1.212212,-0.05662,0.047784,-0.824388,1.533478,3.547668,4.491806
322,1.784212,0.042581,-1.230285,-0.042967,0.045376,-0.823586,1.533478,3.484786,4.743636
323,1.781894,0.025548,-1.243195,-0.059831,0.043769,-0.833224,1.722276,3.673583,4.743636
324,1.781894,0.025548,-1.243195,-0.057422,0.045376,-0.829208,1.470596,3.673583,4.806519
325,1.770301,0.035281,-1.245777,-0.0518,0.026101,-0.793871,1.155883,3.610551,4.428923
326,1.784212,0.032848,-1.214794,-0.055815,0.038147,-0.829208,1.029968,3.925264,4.932433
327,1.765663,0.030415,-1.217375,-0.045376,0.030918,-0.807524,1.407564,3.673583,4.177094
328,1.772619,0.032848,-1.243195,-0.062242,0.042162,-0.810735,1.281649,3.736466,4.491806
329,1.774938,0.040147,-1.230285,-0.055815,0.046178,-0.805918,1.218766,3.925264,4.239976
330,1.774938,0.040147,-1.230285,-0.057422,0.039754,-0.825995,1.407564,3.862381,4.554689
331,1.777257,0.040147,-1.26385,-0.054211,0.034132,-0.815555,1.470596,3.925264,4.365891
332,1.781894,0.032848,-1.240613,-0.068666,0.050998,-0.816357,1.092851,3.799498,4.806519
333,1.772619,0.035281,-1.243195,-0.055815,0.034132,-0.820373,1.470596,3.799498,4.806519
334,1.779575,0.018249,-1.20963,-0.063044,0.042162,-0.824388,1.029968,3.421754,4.177094
335,1.781894,0.045014,-1.240613,-0.059831,0.03654,-0.824388,1.596361,3.925264,4.365891
336,1.772619,0.037714,-1.238031,-0.054211,0.04136,-0.819571,1.407564,3.736466,4.428923
337,1.772619,0.037714,-1.238031,-0.053407,0.04136,-0.809933,1.596361,3.799498,4.303008
338,1.786531,0.037714,-1.225121,-0.054211,0.028509,-0.822784,1.344681,3.547668,4.177094
339,1.774938,0.037714,-1.222539,-0.059029,0.04136,-0.832419,1.533478,3.421754,4.680604
340,1.784212,0.032848,-1.225121,-0.053407,0.043769,-0.815555,1.281649,3.673583,4.239976
341,1.772619,0.035281,-1.230285,-0.046982,0.037345,-0.825995,1.470596,3.736466,4.554689
342,1.777257,0.023115,-1.248359,-0.055815,0.037345,-0.814753,1.596361,3.232956,5.121231
343,1.770301,0.035281,-1.232867,-0.050195,0.034934,-0.824388,1.344681,3.547668,4.114211
344,1.770301,0.035281,-1.232867,-0.055815,0.040556,-0.828404,1.596361,3.547668,4.177094
345,1.774938,0.035281,-1.227703,-0.055815,0.034132,-0.816357,1.848191,3.610551,4.743636
346,1.781894,0.032848,-1.227703,-0.052604,0.026101,-0.795478,1.407564,3.862381,5.184263
347,1.774938,0.030415,-1.207048,-0.062242,0.042967,-0.830815,1.596361,3.610551,4.303008
348,1.774938,0.035281,-1.238031,-0.059029,0.038951,-0.826799,1.596361,3.673583,4.680604
349,1.770301,0.032848,-1.222539,-0.062242,0.038951,-0.81154,1.344681,4.177094,4.239976
350,1.770301,0.032848,-1.222539,-0.053407,0.031723,-0.79628,1.722276,3.673583,5.121231
351,1.767982,0.042581,-1.225121,-0.053407,0.034934,-0.815555,1.659393,3.421754,4.303008
352,1.772619,0.032848,-1.240613,-0.066257,0.040556,-0.83483,1.533478,3.484786,4.680604
353,1.772619,0.042581,-1.238031,-0.058226,0.048587,-0.801902,1.596361,3.925264,4.554689
354,1.786531,0.032848,-1.253522,-0.055815,0.032525,-0.83483,1.596361,3.988296,4.114211
355,1.774938,0.040147,-1.225121,-0.063044,0.040556,-0.830815,1.533478,3.673583,4.743636
356,1.767982,0.035281,-1.240613,-0.054211,0.054209,-0.829208,1.722276,3.673583,4.554689
357,1.767982,0.035281,-1.240613,-0.063848,0.046178,-0.809933,1.281649,3.673583,4.051179
358,1.765663,0.035281,-1.238031,-0.053407,0.045376,-0.799493,1.344681,4.114211,3.988296
359,1.777257,0.037714,-1.212212,-0.067864,0.035738,-0.823586,1.407564,3.547668,4.428923
360,1.770301,0.023115,-1.26385,-0.060635,0.03654,-0.817162,1.407564,3.862381,4.554689
361,1.777257,0.042581,-1.25094,-0.060635,0.045376,-0.820373,1.785308,3.610551,4.617721
362,1.770301,0.025548,-1.240613,-0.057422,0.032525,-0.797084,1.659393,3.799498,4.491806
363,1.770301,0.025548,-1.240613,-0.049391,0.034132,-0.838846,1.533478,3.484786,4.365891
364,1.777257,0.032848,-1.212212,-0.066257,0.031723,-0.809131,1.533478,3.736466,4.491806
365,1.779575,0.023115,-1.225121,-0.050998,0.03654,-0.807524,1.470596,3.862381,4.303008
366,1.78885,0.032848,-1.212212,-0.061437,0.038951,-0.818768,1.344681,3.799498,4.303008
367,1.761026,0.027981,-1.240613,-0.061437,0.048587,-0.810735,1.722276,3.673583,4.554689
368,1.761026,0.030415,-1.261268,-0.057422,0.033329,-0.799493,1.659393,3.610551,4.239976
369,1.770301,0.032848,-1.243195,-0.059029,0.050998,-0.821177,1.344681,3.673583,4.428923
370,1.770301,0.032848,-1.243195,-0.063044,0.038951,-0.834026,1.722276,3.799498,4.303008
371,1.770301,0.045014,-1.271596,-0.061437,0.042162,-0.808326,1.659393,3.610551,4.743636
372,1.781894,0.032848,-1.230285,-0.062242,0.049391,-0.816357,1.470596,3.610551,4.617721
373,1.779575,0.027981,-1.258686,-0.0518,0.039754,-0.818768,1.722276,3.799498,4.365891
374,1.774938,0.027981,-1.261268,-0.055815,0.048587,-0.813146,1.344681,3.736466,4.491806
375,1.774938,0.027981,-1.256104,-0.053407,0.01807,-0.83001,1.344681,3.421754,4.365891
376,1.774938,0.027981,-1.256104,-0.058226,0.042967,-0.825193,1.533478,3.484786,4.365891
377,1.777257,0.042581,-1.253522,-0.061437,0.040556,-0.819571,1.722276,3.862381,4.114211
378,1.777257,0.035281,-1.230285,-0.055815,0.033329,-0.821177,1.659393,3.610551,4.617721
379,1.770301,0.030415,-1.227703,-0.050998,0.046178,-0.805918,1.785308,3.547668,4.617721
380,1.774938,0.027981,-1.240613,-0.066257,0.043769,-0.835632,1.533478,3.673583,4.617721
381,1.779575,0.035281,-1.214794,-0.0518,0.034132,-0.821979,1.533478,3.799498,4.554689
382,1.781894,0.035281,-1.243195,-0.058226,0.039754,-0.821979,1.785308,3.799498,4.428923
383,1.781894,0.035281,-1.243195,-0.055815,0.033329,-0.821979,1.596361,3.736466,4.680604
384,1.781894,0.030415,-1.219957,-0.047784,0.033329,-0.824388,1.155883,3.610551,4.869551
385,1.774938,0.023115,-1.219957,-0.055013,0.043769,-0.829208,1.785308,3.862381,4.554689
386,1.779575,0.032848,-1.245777,-0.050195,0.038951,-0.788249,1.722276,3.673583,4.051179
387,1.786531,0.040147,-1.232867,-0.057422,0.03654,-0.821979,1.470596,3.547668,4.554689
388,1.786531,0.035281,-1.245777,-0.061437,0.028509,-0.813146,1.722276,3.988296,4.680604
389,1.786531,0.035281,-1.245777,-0.047784,0.03654,-0.794673,1.344681,3.736466,4.680604
390,1.777257,0.035281,-1.230285,-0.058226,0.033329,-0.840452,1.533478,3.799498,4.743636
391,1.763345,0.035281,-1.230285,-0.063044,0.043769,-0.834026,1.596361,3.799498,4.680604
392,1.777257,0.037714,-1.232867,-0.052604,0.026903,-0.817964,1.407564,3.799498,4.554689
393,1.770301,0.027981,-1.227703,-0.05662,0.046178,-0.804311,1.722276,3.673583,4.491806
394,1.781894,0.035281,-1.212212,-0.059831,0.043769,-0.841254,1.281649,3.421754,4.491806
395,1.774938,0.037714,-1.214794,-0.0518,0.035738,-0.820373,1.470596,3.421754,4.365891
396,1.774938,0.037714,-1.214794,-0.055013,0.034934,-0.809131,1.407564,3.421754,4.239976
397,1.772619,0.047447,-1.225121,-0.052604,0.04136,-0.826799,1.281649,3.799498,4.806519
398,1.777257,0.023115,-1.243195,-0.04618,0.037345,-0.81154,1.344681,3.673583,4.491806
399,1.774938,0.032848,-1.232867,-0.053407,0.039754,-0.787447,1.470596,3.610551,4.806519
400,1.772619,0.035281,-1.235449,-0.061437,0.040556,-0.794673,1.596361,3.610551,4.743636
401,1.770301,0.045014,-1.207048,-0.054211,0.033329,-0.81154,1.659393,3.610551,4.680604
402,1.770301,0.045014,-1.207048,-0.043769,0.038951,-0.816357,1.848191,3.925264,4.743636
403,1.774938,0.040147,-1.243195,-0.064651,0.050193,-0.819571,1.407564,3.484786,4.680604
404,1.774938,0.032848,-1.243195,-0.052604,0.029314,-0.809933,1.407564,3.610551,4.365891
405,1.779575,0.030415,-1.266432,-0.055013,0.033329,-0.847679,1.533478,3.736466,4.680604
406,1.777257,0.030415,-1.245777,-0.061437,0.031723,-0.815555,1.533478,3.484786,4.554689
407,1.777257,0.030415,-1.245777,-0.064651,0.042162,-0.800295,1.407564,3.170073,4.995317
408,1.786531,0.045014,-1.230285,-0.061437,0.042967,-0.793069,1.407564,3.736466,4.114211
409,1.786531,0.045014,-1.230285,-0.065453,0.034934,-0.827601,1.407564,3.421754,4.428923
410,1.795806,0.027981,-1.240613,-0.048589,0.035738,-0.787447,1.596361,3.610551,4.303008
411,1.795806,0.032848,-1.238031,-0.070273,0.040556,-0.81154,1.722276,3.547668,4.114211
412,1.774938,0.037714,-1.238031,-0.063848,0.038951,-0.817964,1.596361,3.799498,4.680604
413,1.784212,0.035281,-1.235449,-0.054211,0.043769,-0.833224,1.911074,3.673583,4.554689
414,1.784212,0.037714,-1.238031,-0.047784,0.038951,-0.822784,1.281649,3.421754,4.806519
415,1.779575,0.035281,-1.25094,-0.054211,0.043769,-0.826799,1.218766,3.610551,4.303008
416,1.779575,0.035281,-1.25094,-0.062242,0.038147,-0.817964,1.596361,3.736466,4.239976
417,1.770301,0.035281,-1.26385,-0.062242,0.038951,-0.824388,1.785308,4.114211,4.365891
418,1.779575,0.032848,-1.235449,-0.059831,0.039754,-0.812342,1.659393,3.484786,4.491806
419,1.784212,0.037714,-1.258686,-0.053407,0.039754,-0.80672,1.596361,3.610551,4.428923
420,1.786531,0.052313,-1.245777,-0.049391,0.031723,-0.820373,1.344681,3.862381,4.428923
421,1.777257,0.042581,-1.227703,-0.0518,0.034934,-0.826799,1.659393,3.862381,4.239976
422,1.777257,0.042581,-1.227703,-0.061437,0.030116,-0.825995,1.407564,3.799498,4.491806
423,1.765663,0.040147,-1.232867,-0.048589,0.043769,-0.777809,1.722276,3.862381,4.303008
424,1.774938,0.035281,-1.245777,-0.052604,0.034934,-0.821979,1.785308,3.673583,4.617721
425,1.765663,0.045014,-1.230285,-0.045376,0.043769,-0.819571,1.722276,3.673583,4.743636
426,1.772619,0.042581,-1.235449,-0.057422,0.042162,-0.81154,1.029968,3.610551,4.680604
427,1.772619,0.030415,-1.253522,-0.057422,0.029314,-0.809131,1.533478,3.610551,4.743636
428,1.767982,0.032848,-1.25094,-0.055815,0.04136,-0.808326,1.281649,3.547668,4.491806
429,1.767982,0.032848,-1.25094,-0.054211,0.042162,-0.837239,1.659393,3.862381,4.365891
430,1.772619,0.030415,-1.222539,-0.061437,0.04136,-0.817964,1.785308,3.799498,4.114211
431,1.767982,0.037714,-1.217375,-0.048589,0.039754,-0.807524,1.848191,3.925264,4.428923
432,1.767982,0.027981,-1.230285,-0.055013,0.028509,-0.824388,1.533478,3.736466,4.428923
433,1.767982,0.023115,-1.222539,-0.059831,0.049391,-0.827601,1.596361,3.547668,4.806519
434,1.781894,0.032848,-1.230285,-0.053407,0.049391,-0.823586,1.722276,3.736466,4.051179
435,1.781894,0.032848,-1.230285,-0.052604,0.03654,-0.807524,1.533478,3.862381,4.239976
436,1.779575,0.032848,-1.225121,-0.049391,0.031723,-0.801902,1.848191,3.799498,4.743636
437,1.779575,0.054746,-1.230285,-0.055815,0.034132,-0.826799,1.533478,3.421754,4.303008
438,1.777257,0.040147,-1.248359,-0.048589,0.031723,-0.824388,1.281649,3.736466,4.743636
439,1.774938,0.040147,-1.258686,-0.065453,0.049391,-0.800295,1.659393,3.736466,4.239976
440,1.770301,0.035281,-1.248359,-0.048589,0.037345,-0.805115,1.659393,3.610551,4.806519
441,1.774938,0.035281,-1.243195,-0.055815,0.034132,-0.829208,2.100021,3.358871,4.680604
442,1.774938,0.035281,-1.243195,-0.055815,0.04136,-0.808326,1.533478,3.547668,4.428923
443,1.781894,0.037714,-1.266432,-0.059831,0.0518,-0.809933,1.722276,3.673583,4.114211
444,1.781894,0.042581,-1.230285,-0.050195,0.035738,-0.837239,0.966936,3.799498,4.428923
445,1.779575,0.04988,-1.225121,-0.06706,0.033329,-0.823586,1.281649,3.610551,4.177094
446,1.781894,0.035281,-1.238031,-0.055013,0.055013,-0.817162,1.596361,4.051179,4.806519
447,1.781894,0.035281,-1.214794,-0.058226,0.040556,-0.812342,1.533478,3.673583,4.554689
448,1.781894,0.035281,-1.214794,-0.0518,0.035738,-0.822784,1.722276,3.736466,4.428923
449,1.777257,0.032848,-1.219957,-0.066257,0.0518,-0.813948,1.533478,3.862381,4.995317
450,1.777257,0.037714,-1.230285,-0.055815,0.045376,-0.828404,1.470596,3.673583,4.428923
451,1.763345,0.035281,-1.214794,-0.045376,0.04136,-0.791462,1.470596,3.295839,4.239976
452,1.779575,0.025548,-1.243195,-0.058226,0.046982,-0.802704,1.281649,3.925264,4.743636
453,1.774938,0.030415,-1.258686,-0.050195,0.046178,-0.829208,1.155883,3.358871,4.491806
454,1.779575,0.037714,-1.222539,-0.055815,0.043769,-0.797887,1.533478,3.421754,4.365891
455,1.779575,0.037714,-1.222539,-0.052604,0.037345,-0.826799,1.785308,3.547668,4.365891
456,1.781894,0.032848,-1.227703,-0.059029,0.0518,-0.80672,1.533478,3.547668,4.239976
457,1.774938,0.037714,-1.219957,-0.058226,0.037345,-0.816357,1.407564,3.925264,4.239976
458,1.763345,0.040147,-1.217375,-0.054211,0.047784,-0.79628,1.533478,3.358871,4.428923
459,1.774938,0.042581,-1.222539,-0.053407,0.030918,-0.820373,1.155883,3.736466,4.114211
460,1.784212,0.032848,-1.240613,-0.061437,0.034934,-0.817964,1.722276,3.862381,4.239976
461,1.784212,0.032848,-1.240613,-0.064651,0.059029,-0.812342,1.344681,3.925264,4.365891
462,1.772619,0.023115,-1.222539,-0.059831,0.045376,-0.805918,1.785308,3.799498,4.428923
463,1.777257,0.040147,-1.212212,-0.055013,0.038147,-0.805918,1.407564,3.610551,4.743636
464,1.774938,0.025548,-1.225121,-0.042164,0.022085,-0.829208,1.659393,3.610551,4.428923
465,1.779575,0.032848,-1.240613,-0.061437,0.04136,-0.809933,1.659393,3.736466,4.617721
466,1.777257,0.045014,-1.243195,-0.066257,0.039754,-0.795478,1.218766,3.862381,4.365891
467,1.784212,0.040147,-1.238031,-0.061437,0.045376,-0.819571,1.659393,3.484786,4.932433
468,1.784212,0.040147,-1.238031,-0.050195,0.038951,-0.813948,1.470596,3.736466,4.428923
469,1.772619,0.037714,-1.217375,-0.059029,0.045376,-0.817964,1.596361,3.484786,4.617721
470,1.779575,0.040147,-1.230285,-0.05662,0.033329,-0.809933,1.596361,3.736466,4.554689
471,1.777257,0.047447,-1.243195,-0.059029,0.037345,-0.802704,1.848191,3.736466,4.303008
472,1.774938,0.040147,-1.232867,-0.06706,0.04136,-0.817964,1.722276,3.799498,4.365891
473,1.774938,0.032848,-1.232867,-0.050195,0.028509,-0.834026,1.596361,3.610551,4.051179
474,1.774938,0.030415,-1.230285,-0.058226,0.037345,-0.839648,1.722276,3.673583,4.303008
475,1.774938,0.030415,-1.230285,-0.055815,0.044571,-0.822784,1.722276,3.673583,4.806519
476,1.770301,0.025548,-1.230285,-0.048589,0.04136,-0.813948,1.848191,3.673583,4.365891
477,1.765663,0.027981,-1.238031,-0.057422,0.033329,-0.808326,1.470596,3.610551,4.554689
478,1.758707,0.030415,-1.243195,-0.055815,0.037345,-0.824388,1.470596,3.547668,4.114211
479,1.763345,0.035281,-1.245777,-0.052604,0.030116,-0.826799,1.407564,3.736466,4.303008
480,1.761026,0.023115,-1.235449,-0.059029,0.046178,-0.81154,1.407564,3.547668,4.303008
481,1.761026,0.023115,-1.235449,-0.055815,0.042967,-0.810735,1.722276,3.547668,4.365891
482,1.767982,0.020682,-1.238031,-0.068666,0.044571,-0.829208,1.659393,4.177094,4.365891
483,1.763345,0.037714,-1.243195,-0.055013,0.044571,-0.79628,1.533478,3.610551,4.239976
484,1.781894,0.030415,-1.219957,-0.057422,0.040556,-0.829208,1.092851,3.358871,4.428923
485,1.779575,0.030415,-1.232867,-0.0518,0.038951,-0.838041,1.785308,3.547668,4.680604
486,1.772619,0.037714,-1.212212,-0.026101,0.022085,-1.026772,1.407564,1.407564,3.044158
487,1.774938,0.030415,-1.235449,-0.045376,0.021283,-0.969751,3.988296,4.114211,2.036989
488,1.774938,0.030415,-1.235449,-0.053407,0.060633,-0.870969,1.155883,4.491806,0.274628
489,1.781894,0.030415,-1.214794,-0.061437,0.019676,-0.8011,0.337511,4.177094,-0.480711
490,1.777257,0.040147,-1.230285,-0.047784,0.046178,-0.826799,0.211596,4.051179,-1.991391
491,1.770301,0.027981,-1.248359,-0.083926,0.00763,-0.83001,3.925264,6.128401,1.533478
492,1.770301,0.040147,-1.232867,-0.053407,0.045376,-0.810735,0.652224,2.981126,3.358871
493,1.772619,0.037714,-1.230285,-0.055815,0.034132,-0.829208,1.596361,4.806519,3.358871
494,1.772619,0.037714,-1.230285,-0.048589,0.034934,-0.828404,1.092851,4.932433,4.428923
495,1.767982,0.042581,-1.245777,-0.076697,0.046982,-0.80672,-0.291914,2.100021,4.239976
496,1.770301,0.047447,-1.227703,-0.044573,0.037345,-0.799493,0.526309,2.729446,4.617721
497,1.772619,0.04988,-1.232867,-0.064651,0.033329,-0.809131,1.911074,3.988296,4.239976
498,1.772619,0.037714,-1.186392,-0.062242,0.047784,-0.833224,1.596361,3.925264,4.365891
499,1.770301,0.037714,-1.256104,-0.045376,0.019676,-0.815555,1.344681,3.358871,4.428923
500,1.781894,0.052313,-1.219957,-0.048589,0.042162,-0.831617,1.407564,3.547668,4.869551
501,1.781894,0.052313,-1.219957,-0.055815,0.040556,-0.825193,1.470596,3.925264,4.554689
502,1.781894,0.042581,-1.235449,-0.06706,0.042162,-0.830815,1.533478,3.925264,4.428923
503,1.770301,0.047447,-1.212212,-0.052604,0.046178,-0.821177,1.596361,3.547668,4.617721
504,1.774938,0.032848,-1.214794,-0.063044,0.038147,-0.797887,1.659393,3.673583,4.303008
505,1.777257,0.037714,-1.214794,-0.055013,0.044571,-0.812342,1.407564,3.673583,4.617721
506,1.772619,0.037714,-1.232867,-0.052604,0.037345,-0.83001,1.848191,4.114211,4.554689
507,1.772619,0.037714,-1.232867,-0.05662,0.044571,-0.826799,1.155883,3.673583,4.177094
508,1.777257,0.030415,-1.214794,-0.060635,0.044571,-0.808326,1.785308,3.232956,4.806519
509,1.770301,0.047447,-1.20963,-0.059831,0.038951,-0.805115,1.344681,3.421754,4.303008
510,1.770301,0.042581,-1.214794,-0.063044,0.030116,-0.827601,1.092851,3.484786,4.869551
511,1.770301,0.040147,-1.235449,-0.061437,0.042162,-0.820373,1.596361,3.736466,4.177094
512,1.763345,0.042581,-1.232867,-0.049391,0.047784,-0.81154,1.344681,3.925264,3.610551
513,1.767982,0.035281,-1.232867,-0.061437,0.038951,-0.798689,1.407564,3.799498,1.659393
514,1.767982,0.035281,-1.232867,-0.060635,0.03654,-0.809131,1.596361,3.862381,2.477616
515,1.767982,0.030415,-1.222539,-0.050998,0.037345,-0.819571,1.659393,3.925264,0.274628
516,1.767982,0.042581,-1.225121,-0.055013,0.030918,-0.80672,1.407564,4.114211,-2.683699
517,1.767982,0.047447,-1.227703,-0.062242,0.040556,-0.801902,1.407564,4.114211,-6.649196
518,1.772619,0.035281,-1.227703,-0.047784,0.031723,-0.824388,1.596361,3.421754,-10.740459
519,1.758707,0.040147,-1.219957,-0.044573,0.033329,-0.820373,1.911074,3.988296,-14.957636
520,1.758707,0.040147,-1.219957,-0.0518,0.042967,-0.832419,1.722276,4.177094,-13.384074
521,1.761026,0.062046,-1.214794,-0.048589,0.039754,-0.832419,0.966936,4.239976,-12.188255
522,1.784212,0.054746,-1.238031,-0.045376,0.046178,-0.826799,1.218766,3.547668,-11.244118
523,1.765663,0.047447,-1.204466,-0.052604,0.037345,-0.816357,1.785308,4.051179,-10.614544
524,1.765663,0.045014,-1.207048,-0.050998,0.046178,-0.803509,2.036989,3.862381,-10.425747
525,1.781894,0.045014,-1.227703,-0.05662,0.046982,-0.813146,1.911074,4.491806,-8.789301
526,1.772619,0.054746,-1.20963,-0.05662,0.043769,-0.832419,1.596361,4.114211,-6.523281
527,1.772619,0.054746,-1.20963,-0.073484,0.046178,-0.827601,1.533478,3.484786,-2.306104
528,1.772619,0.042581,-1.232867,-0.046982,0.047784,-0.83001,1.596361,3.799498,0.022799
529,1.765663,0.062046,-1.212212,-0.05662,0.039754,-0.827601,1.785308,3.988296,-1.110137
530,1.770301,0.052313,-1.227703,-0.04618,0.022085,-0.809933,1.533478,3.736466,-4.005581
531,1.770301,0.054746,-1.217375,-0.055013,0.033329,-0.823586,1.029968,3.044158,-10.488778
532,1.777257,0.059613,-1.227703,-0.045376,0.016463,-0.799493,1.911074,4.554689,-18.608421
533,1.765663,0.054746,-1.20963,-0.057422,0.038147,-0.813146,1.911074,4.554689,-28.301775
534,1.765663,0.054746,-1.20963,-0.072682,0.021283,-0.846877,1.848191,4.177094,-35.351364
535,1.779575,0.069346,-1.207048,-0.052604,0.030116,-0.812342,1.281649,4.428923,-35.980789
536,1.78885,0.074212,-1.204466,-0.043769,0.054209,-0.810735,2.477616,4.303008,-37.869064
537,1.779575,0.081511,-1.201884,-0.057422,0.024494,-0.788249,1.911074,4.491806,-36.610214
538,1.793487,0.081511,-1.191556,-0.060635,0.046178,-0.795478,2.540499,4.617721,-34.721939
539,1.791168,0.088811,-1.235449,-0.0518,0.069468,-0.829208,2.225786,4.932433,-26.098639
540,1.791168,0.088811,-1.235449,-0.049391,0.046982,-0.815555,1.092851,4.428923,-21.818579
541,1.772619,0.083944,-1.194138,-0.068666,0.028509,-0.809933,0.715256,3.988296,-22.322088
542,1.786531,0.093677,-1.204466,-0.055013,0.054209,-0.803509,1.092851,4.303008,-22.384972
543,1.770301,0.083944,-1.214794,-0.092759,0.056618,-0.838846,2.162904,5.184263,-21.189154
544,1.777257,0.098543,-1.222539,-0.069468,0.04136,-0.826799,2.981126,6.191283,-19.867271
545,1.781894,0.105843,-1.207048,-0.040558,0.037345,-0.842057,1.407564,3.925264,-22.8256
546,1.772619,0.105843,-1.207048,-0.046982,0.026101,-0.79628,0.778139,2.729446,-24.650991
547,1.772619,0.105843,-1.207048,-0.031723,0.013252,-0.813146,1.659393,5.121231,-26.476383
548,1.784212,0.108276,-1.217375,-0.059029,0.058224,-0.819571,2.918243,5.435944,-27.042925
549,1.781894,0.120442,-1.20963,-0.077499,0.048587,-0.817162,1.470596,4.051179,-25.028736
550,1.779575,0.122875,-1.204466,-0.058226,0.030918,-0.814753,1.344681,3.799498,-25.658161
551,1.781894,0.127741,-1.219957,-0.058226,0.038147,-0.821177,2.036989,4.932433,-29.308796
552,1.777257,0.122875,-1.222539,-0.0518,0.021283,-0.817162,2.036989,5.310029,-31.322989
